2025-11-09 16:19:53,729 - INFO - ============================================================
2025-11-09 16:19:53,730 - INFO - SUPREME SYSTEM V5 - SIMPLE PAPER TRADING
2025-11-09 16:19:53,730 - INFO - ============================================================
2025-11-09 16:19:53,731 - INFO - Duration: 1 hours
2025-11-09 16:19:53,731 - INFO - Start Time: 2025-11-09 16:19:53.717999
2025-11-09 16:19:53,732 - INFO - End Time: 2025-11-09 17:19:53.717999
2025-11-09 16:19:53,732 - INFO - Initial Capital: $10,000.00
2025-11-09 16:19:53,732 - INFO - Strategies: Moving Average, Mean Reversion, Momentum, Breakout
2025-11-09 16:23:22,809 - WARNING - Error generating signal for Moving Average on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:22,844 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:22,854 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:22,890 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:26,925 - WARNING - Error generating signal for Moving Average on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:26,928 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:28,975 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:28,989 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:31,008 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:33,038 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:35,100 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:35,103 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:37,138 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:37,150 - WARNING - Error generating signal for Mean Reversion on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:37,153 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:39,185 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:45,252 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:45,274 - WARNING - Error generating signal for Moving Average on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:45,281 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:45,286 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:45,297 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:47,314 - WARNING - Error generating signal for Moving Average on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:47,335 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:47,339 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:47,356 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:49,369 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:51,474 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:51,485 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:51,506 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:53,523 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:53,535 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:53,538 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:53,550 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:55,565 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:55,576 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:55,583 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:55,590 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:57,603 - WARNING - Error generating signal for Momentum on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:57,636 - WARNING - Error generating signal for Mean Reversion on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:57,640 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:23:58,671 - INFO - Received signal 2, initiating graceful shutdown...
2025-11-09 16:23:58,672 - INFO - Stopping paper trading...
2025-11-09 16:23:58,673 - INFO - ============================================================
2025-11-09 16:23:58,674 - INFO - FINAL PAPER TRADING REPORT
2025-11-09 16:23:58,679 - INFO - ============================================================
2025-11-09 16:23:58,700 - INFO - Duration: 0:04:04.963463
2025-11-09 16:23:58,703 - INFO - Start: 2025-11-09 16:19:53.717999
2025-11-09 16:23:58,714 - INFO - End: 2025-11-09 16:23:58.681462
2025-11-09 16:23:58,715 - INFO - 
2025-11-09 16:23:58,715 - INFO - PERFORMANCE:
2025-11-09 16:23:58,718 - INFO - Initial Capital: $10,000.00
2025-11-09 16:23:58,720 - INFO - Final Value: $10,000.00
2025-11-09 16:23:58,722 - INFO - Total P&L: $+0.00
2025-11-09 16:23:58,723 - INFO - Total Return: +0.0%
2025-11-09 16:23:58,724 - INFO - 
2025-11-09 16:23:58,728 - INFO - TRADING STATISTICS:
2025-11-09 16:23:58,728 - INFO - Total Trades: 0
2025-11-09 16:23:58,728 - INFO - Winning Trades: 0
2025-11-09 16:23:58,729 - INFO - Win Rate: 0.0%
2025-11-09 16:23:58,729 - INFO - 
2025-11-09 16:23:58,729 - INFO - RISK METRICS:
2025-11-09 16:23:58,729 - INFO - Volatility: 0.0%
2025-11-09 16:23:58,730 - INFO - Sharpe Ratio: 0.00
2025-11-09 16:23:58,730 - INFO - Max Drawdown: 0.0%
2025-11-09 16:23:58,730 - INFO - 
2025-11-09 16:23:58,730 - INFO - STRATEGY PERFORMANCE:
2025-11-09 16:23:58,771 - INFO - 
2025-11-09 16:23:58,774 - INFO - Report saved: reports\simple_paper_trading_report_20251109_162358.json
2025-11-09 16:23:58,775 - INFO - ============================================================
2025-11-09 16:23:58,777 - INFO - NEUTRAL: Paper trading completed - review strategy parameters
2025-11-09 16:23:58,780 - INFO - Paper trading stopped successfully
2025-11-09 16:23:59,659 - INFO - Trading duration completed
